query_id,text,hours,start_lat,start_lon,start_raw,interests_set
Q-339,"Нахожусь на ул. Рождественская, 1 (у Речного вокзала). 4 часа. Нужен большой пешеходный круг по всему центру.",4.0,56.325213,44.0144439,"Нахожусь на ул. Рождественская, 1 (у Речного вокзала). 4 часа. Нужен большой пешеходный круг по всему центру.",[]
Q0340,"Старт от ул. Ковалихинская, 28. 1.5 часа. Ищу необычные детские площадки.",1.5,56.325213,44.0144439,"Старт от ул. Ковалихинская, 28. 1.5 часа. Ищу необычные детские площадки.",[]
Q0341,"Я у 'Альфа-Банка' на ул. Горького, 148. 1 час. Быстрая прогулка по окрестностям.",1.0,56.325213,44.0144439,"Я у 'Альфа-Банка' на ул. Горького, 148. 1 час. Быстрая прогулка по окрестностям.","[""park""]"
Q0342,"Мы у 'Военторга' на ул. Большая Покровская, 20/1. 2 часа. Интересует военная история города.",2.0,56.325213,44.0144439,"Мы у 'Военторга' на ул. Большая Покровская, 20/1. 2 часа. Интересует военная история города.",[]
Q0343,"Старт от ул. Варварская, 3. 2.5 часа. Хочу найти все старые аптеки и узнать их историю.",2.5,56.325213,44.0144439,"Старт от ул. Варварская, 3. 2.5 часа. Хочу найти все старые аптеки и узнать их историю.",[]
Q0344,Я у 'Красных казарм' на пр. Гагарина. 2 часа. Что это за место и что посмотреть рядом?,2.0,56.2536426,43.8175953,Я у 'Красных казарм' на пр. Гагарина. 2 часа. Что это за место и что посмотреть рядом?,[]
Q0345,"Нахожусь у Похвалинского съезда, 5. 2 часа. Ищу смотровые площадки с видом на Ярмарку.",2.0,,,"Нахожусь у Похвалинского съезда, 5. 2 часа. Ищу смотровые площадки с видом на Ярмарку.","[""history""]"
Q0346,"Старт от ул. Минина, 8А. 2 часа. Ищу тихие дворики филфака и истфака.",2.0,56.325213,44.0144439,"Старт от ул. Минина, 8А. 2 часа. Ищу тихие дворики филфака и истфака.",[]
Q0347,"Я у 'МТС Банка' на ул. Ульянова, 26/11. 1.5 часа. Прогулка по старым дворянским гнездам.",1.5,56.325213,44.0144439,"Я у 'МТС Банка' на ул. Ульянова, 26/11. 1.5 часа. Прогулка по старым дворянским гнездам.","[""park""]"
Q0348,"Мы в сквере на пл. Свободы. 2 часа. Посоветуй маршрут, который начнется и закончится здесь же.",2.0,56.3240676,44.0005071,"Мы в сквере на пл. Свободы. 2 часа. Посоветуй маршрут, который начнется и закончится здесь же.","[""park""]"
Q0349,"Старт от ул. Большая Печерская, 2. 3 часа. Хочу дойти до Печерского монастыря.",3.0,56.325213,44.0144439,"Старт от ул. Большая Печерская, 2. 3 часа. Хочу дойти до Печерского монастыря.",[]
Q0350,Я у 'Дома Офицеров' в Кремле. 1 час. Самый красивый выход из Кремля в сторону Покровки.,1.0,,,Я у 'Дома Офицеров' в Кремле. 1 час. Самый красивый выход из Кремля в сторону Покровки.,[]
Q0351,"Я на проспекте Ленина в Автозаводском районе. 3 часа. Покажите мне тот самый 'соцгород', сталинскую архитектуру.",3.0,,,"Я на проспекте Ленина в Автозаводском районе. 3 часа. Покажите мне тот самый 'соцгород', сталинскую архитектуру.",[]
Q0352,"Мы в Сормовском парке. 2 часа. Нужен маршрут, чтобы и на аттракционах покататься, и до зоопарка дойти.",2.0,,,"Мы в Сормовском парке. 2 часа. Нужен маршрут, чтобы и на аттракционах покататься, и до зоопарка дойти.","[""park""]"
